left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,nose_tip_x,nose_tip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
64.6103,31.488321,24.151665,28.947773,50.21266,56.366215,52.81478,69.274666
63.3208,38.049202,28.020348,33.795258,46.40744,64.70981,52.25774,69.43789
61.563503,36.724422,25.123493,31.628376,44.287346,64.29111,51.40554,72.392365
63.334038,39.65238,21.855427,34.03249,44.407635,58.075333,45.076233,72.04281
64.990486,37.70619,24.194645,30.396269,50.969063,59.37847,50.891567,70.139114
63.71212,34.155334,23.315594,30.662716,41.82044,59.571957,47.83766,71.11105
64.58803,38.771492,26.452957,33.09862,47.781822,59.58997,51.537495,74.40157
61.448742,40.213894,23.474495,32.739937,49.06452,54.18396,46.136127,74.71235
60.18608,37.13447,32.595013,32.120495,46.34708,58.61033,48.955887,68.11756
65.85162,34.10037,25.48174,30.07111,44.220695,64.95828,45.239655,67.39687
68.047134,39.135925,19.665741,27.751862,53.502487,50.6877,49.38726,66.9691
59.9737,35.83197,23.197193,28.982853,42.733078,54.078728,45.543747,80.96134
65.23486,37.167816,22.86361,32.3917,48.42992,60.569595,53.648117,70.52775
66.06619,39.572067,27.105186,35.237713,43.93528,67.37171,48.209488,75.39312
64.05581,38.44289,21.175522,33.445877,50.127914,56.97053,50.446808,78.38629
60.67132,33.041416,25.411634,32.450485,43.768345,44.99269,48.451344,70.69059
65.451996,36.456787,20.578922,22.726086,47.05795,54.8986,52.975304,71.89328
63.677433,38.44684,29.045387,30.645096,51.170967,58.75327,48.985214,78.99927
68.4985,36.346188,21.513948,29.444933,42.49746,63.7847,47.78477,72.78672
61.24308,37.244835,25.706547,33.96692,45.113758,68.15059,53.763145,72.74271
60.390884,38.479427,29.230793,31.537224,42.835262,59.036625,49.81711,70.01511
63.9211,39.74826,22.179375,31.15476,40.7134,58.150597,44.33703,68.54756
61.062218,37.888145,33.378117,31.428446,45.372288,55.238373,49.158325,75.78056
66.11985,31.989265,22.745277,29.351376,43.472916,52.788177,43.950428,75.92751
63.412857,36.463745,29.310299,31.199642,47.100716,59.66011,51.647827,74.20236
65.782776,37.088474,23.360943,31.11998,47.19297,57.022396,44.889538,72.2643
62.34875,34.65688,22.894562,28.77443,42.044346,60.145008,46.668533,72.32008
65.47391,37.778328,29.8261,34.474205,42.6062,64.25156,51.012985,69.41916
62.13669,34.281418,26.847961,30.440033,43.578674,51.392372,48.673405,65.73274
60.50616,38.42078,29.45856,31.217556,46.8106,64.114914,46.5335,69.87246
64.08191,40.895264,26.37016,27.960548,45.78431,63.876926,49.054337,69.34935
65.135574,38.83068,31.849964,33.554207,44.9413,65.26311,50.76642,67.49349
66.55644,34.311646,25.78311,32.47386,49.262184,62.21753,51.4597,71.39506
59.87545,40.389755,22.12519,29.647722,44.047844,64.029236,50.2006,70.902504
66.25227,37.66183,25.356342,34.790947,45.524555,65.9514,52.70121,72.94278
60.010483,31.933605,26.869545,36.72683,46.906532,57.207397,55.197464,74.554565
63.80199,36.159878,24.506256,35.998917,49.35534,65.961105,55.97999,71.20204
62.995068,36.26686,26.52568,29.666145,47.58629,60.592953,49.597656,76.632256
65.96025,37.689037,28.703472,26.79337,41.03553,59.763542,51.13796,73.40741
61.535213,37.87497,28.479881,32.199913,42.811184,66.9697,50.84149,66.37833
65.91278,36.005695,27.953777,34.737804,43.367805,69.02165,50.77708,76.57489
64.13341,38.773464,25.366957,33.924675,46.229935,66.38119,46.457962,73.96117
62.231354,36.632114,21.643208,30.10307,44.912357,60.118973,51.18129,77.68898
67.024734,41.23589,25.830772,31.652004,45.37711,65.02957,49.25157,73.284546
64.69281,41.878727,25.91034,38.876865,44.530285,66.017555,46.555107,71.83406
55.976204,40.299465,26.76767,32.108074,53.172028,61.25775,49.813187,72.04281
70.323555,38.80381,25.1669,31.843746,39.34453,65.89244,46.81553,77.55811
62.20192,33.863808,26.693546,28.930098,46.98325,66.73391,45.588806,66.617744
59.705307,39.634174,24.693474,36.14097,45.309612,64.127144,52.211174,71.08163
64.084946,36.838203,25.219593,33.728367,46.56401,66.44699,50.29252,76.777
61.105534,40.836067,26.662094,34.597244,40.093132,63.45734,49.372314,72.94412
59.545887,33.939453,27.823307,25.998459,46.85589,63.836136,44.441563,66.710205
68.23096,36.515083,22.169258,34.64918,44.63297,65.41105,49.232494,77.57951
65.68001,37.49166,29.392256,29.949245,50.40421,59.197548,48.87902,71.67116
61.489437,40.94105,22.882412,26.921074,46.03001,59.933357,46.939735,70.157394
62.82526,35.495293,24.14227,26.773888,42.913292,59.831566,52.990417,70.22514
63.12608,37.988705,30.710464,30.877092,49.63771,64.02511,49.641006,65.727806
65.074554,39.432,21.40776,25.811958,46.42383,59.96586,55.716904,72.3098
62.01391,36.679424,27.120094,28.140892,42.217487,62.821198,44.180664,66.78185
54.54459,43.104553,25.387192,30.256535,44.01299,60.749115,45.378677,72.51523
59.347267,33.760155,25.530575,32.151283,44.36431,48.4006,47.18393,68.719284
62.720592,37.315453,27.92337,30.23326,46.081184,61.788124,52.16781,76.34067
68.34067,36.14244,21.606361,33.988598,44.618664,67.06669,47.079163,74.342964
59.658676,38.754543,30.627415,33.581814,42.347607,60.54363,49.64363,73.60614
64.94921,34.434456,25.298164,20.280153,45.156372,59.146786,50.126602,69.94044
57.485973,39.547516,28.054657,31.78048,44.07584,53.656208,53.817,71.57362
61.143986,41.049168,28.83661,37.87471,44.5533,67.12438,49.940086,72.76666
65.26459,42.997215,26.420406,34.352776,48.478485,65.72638,51.451572,69.795074
70.13554,29.884764,22.516506,32.041687,47.263382,54.111595,51.111732,80.20726
61.97187,38.82422,27.349976,26.589539,42.422485,54.498676,47.30838,71.99349
69.24026,33.502224,25.826962,30.652729,49.201515,61.83628,48.155785,69.85604
65.0132,40.501648,26.944593,37.246414,49.59755,53.675274,50.329697,74.53254
63.57518,37.306965,25.261505,34.074623,45.312607,61.86137,54.433678,59.84503
63.06204,37.14834,21.593243,29.374792,46.21816,53.401253,48.701492,78.44233
70.60603,39.07206,21.787968,27.63715,50.717983,68.21437,48.288544,75.15323
61.294556,36.915756,26.911785,35.465836,46.851585,60.877525,48.577232,70.52455
61.31829,32.97016,22.352474,31.787395,41.771477,51.2191,49.44641,71.78093
65.799286,40.31064,29.316856,35.29456,45.782394,61.702972,49.575634,71.45626
62.984955,33.463135,24.801563,32.57343,44.965195,61.319126,48.321617,69.16261
63.16515,34.713455,23.854092,31.20897,47.799194,54.725933,49.369896,68.69726
62.26838,37.306583,26.951202,34.067696,49.505592,63.95548,49.526497,71.112366
60.777706,38.44923,23.84488,30.897366,43.518044,58.271187,50.486744,72.27167
62.011703,36.013283,25.098057,28.917257,51.24199,55.62021,50.000694,72.92651
65.389824,30.818007,27.357292,27.580235,47.8612,56.900032,48.87711,70.69809
67.744865,37.313995,26.62434,33.042515,46.601273,64.36977,53.080025,77.760414
63.00562,41.073723,25.238895,27.248154,43.82665,57.0605,45.250664,70.738945
59.82684,33.564163,24.702717,29.523766,55.600166,57.06783,43.1843,73.786575
62.646446,37.124016,25.594627,29.698097,47.9551,55.700417,51.306305,70.93881
62.137726,40.72439,28.985332,38.158028,44.26262,63.877266,49.82342,76.04722
62.272118,37.104866,27.086075,31.36522,50.824913,48.946827,53.597176,71.112206
67.37254,37.019817,25.088087,33.440235,44.874676,49.45157,46.339085,77.40552
60.75535,39.96801,25.993557,36.051292,41.784355,60.8573,46.22696,68.816055
63.05936,40.513813,19.833954,31.434452,38.065186,56.95355,45.336273,73.52965
64.3913,37.018997,23.251102,33.315063,49.783173,56.065212,53.28904,70.50699
61.08157,40.379948,27.301277,33.326607,49.464603,58.525314,48.91426,71.466194
61.69684,38.965355,26.730774,34.261417,41.505424,62.07319,48.027725,69.73137
61.14962,36.203396,18.015972,34.82177,52.91369,62.406647,47.31884,73.34307
63.055904,39.911728,21.466183,30.510172,47.57484,62.407185,49.290985,73.75769
66.07207,35.80899,24.91045,33.33441,42.308628,63.15508,51.264526,73.95999
64.661736,37.15069,24.546131,28.846764,42.631123,55.162033,50.03988,78.34731
64.54791,35.156883,24.486809,30.610859,47.92975,62.6536,53.344856,76.56553
61.637283,32.522743,23.780163,32.888535,43.706573,65.61843,46.642506,69.408134
64.789215,39.30809,24.589333,26.405533,42.805977,60.909492,48.786057,73.380646
63.878242,36.568047,24.253136,33.064335,43.065674,66.171265,54.741405,73.7337
59.750713,38.212296,20.231606,35.736633,47.21999,66.2897,48.960262,72.593475
61.39793,31.376764,18.107899,28.404007,44.004223,56.975716,44.081207,71.85797
60.588585,33.0234,20.28445,34.451164,47.36585,57.77984,51.68799,78.52774
63.96604,31.807964,23.645386,26.782658,48.202583,56.904175,52.84173,74.628105
63.086143,38.60246,27.614748,34.570076,43.471382,67.015076,46.80185,77.15509
65.40964,35.67296,23.246506,32.11779,47.52437,65.050804,50.50009,67.67902
66.68767,37.376698,27.097534,30.44968,40.56389,64.428474,42.582653,69.236374
65.114914,42.05143,25.96088,33.689785,48.387074,65.54797,47.222816,75.67088
62.13801,31.818546,24.883535,31.913177,42.916298,50.14958,50.599148,71.59271
62.718903,42.287983,25.548267,32.895943,44.34394,63.545185,46.291397,73.638535
63.493675,34.44789,24.88094,31.281982,45.449974,58.58504,48.5623,72.53044
64.03347,35.28793,22.321663,26.11208,44.364998,54.36058,43.18017,70.30999
65.39673,37.137924,25.017387,33.70789,43.400135,61.169094,52.50223,65.20359
66.147446,37.17177,29.556719,28.558636,44.938072,66.881134,46.187447,79.670494
64.89887,39.124435,30.33054,33.829887,47.06155,67.16936,46.289055,82.097
58.28738,37.806297,26.237461,36.208073,49.57353,61.307545,53.07518,78.46434
62.815487,37.651947,25.511494,32.8785,45.99652,61.360657,50.152046,72.66242
60.809464,38.099342,21.346855,30.505875,47.722473,60.87132,52.07386,73.066284
67.87719,35.164055,20.813843,32.88345,42.38987,63.48967,48.84136,76.94406
65.781906,36.715553,28.190098,28.697289,46.012867,62.353386,51.656075,66.20638
61.23828,37.492706,24.56937,30.435974,41.76745,58.703957,53.674072,72.495514
67.497856,38.346516,21.784977,32.14677,46.168827,61.544914,48.027763,73.15337
64.66536,35.88672,27.136879,30.408684,49.598568,61.699997,49.375732,70.71781
68.58344,38.241215,32.116627,33.952316,51.66576,59.146122,53.734947,69.280914
63.007812,36.36633,25.106518,32.472626,47.72792,53.234848,50.31814,71.30738
63.961,41.98191,30.111652,30.285515,42.040154,63.345757,48.03393,71.12332
64.3705,41.757965,22.08677,20.725859,45.802486,65.424355,46.759083,78.471985
61.21569,39.981174,25.945705,27.894476,42.15479,66.33182,49.235653,63.7509
58.52884,38.377487,26.657072,27.54463,40.39901,63.47635,42.934383,72.73498
55.712173,42.938347,32.817646,34.07633,47.611046,64.79091,50.277184,67.839355
54.427933,34.798424,24.509129,22.136692,42.565056,53.222885,57.944153,77.19629
63.404263,36.581577,25.059135,31.676044,45.836216,61.969345,50.460747,67.81415
61.443798,40.197937,28.130878,35.57441,42.749832,66.62931,47.45444,73.233795
61.71556,42.45466,20.090221,36.44438,44.809372,59.411602,44.0075,63.380783
62.19594,40.113255,23.140383,30.909124,42.831062,59.621185,48.622528,68.28262
66.19003,37.661194,27.749157,35.088104,42.88457,62.49684,46.217598,60.504517
62.921516,38.443054,27.758465,31.839207,46.04405,64.89032,43.053307,74.77903
66.191956,40.465706,28.2261,37.39912,46.756424,68.689804,55.993256,75.96316
62.13867,37.595184,23.537323,32.52773,43.775444,60.971794,44.55383,70.17463
62.499905,40.46931,26.314758,32.82604,46.84578,56.74047,50.676575,79.04349
65.93031,33.604347,29.927868,31.791786,50.553574,57.58159,53.341743,76.35788
63.221684,41.61033,14.138732,25.988201,40.469986,57.440163,39.909096,68.074394
66.62076,34.78865,24.282356,26.72644,44.922813,57.915474,46.26381,73.93559
60.587322,35.774178,26.455383,32.752266,42.77028,58.295185,45.668976,66.846725
59.41288,40.337112,28.096954,39.722527,46.038715,62.775482,49.532516,71.25249
60.566704,40.180206,27.266415,38.046196,40.645252,61.810493,52.010574,71.27849
66.86458,40.751274,27.723362,28.59388,43.06704,60.24566,46.625366,72.45563
64.87657,36.374943,20.275253,26.461632,48.057823,55.510517,49.17857,74.60963
64.13587,42.511986,29.252441,34.027298,42.491333,63.755913,47.253307,78.38153
62.678787,37.929436,26.801899,27.292828,44.97557,62.707596,49.699875,78.334236
58.500835,39.719414,29.25423,33.736443,43.110744,64.05239,50.022163,66.22067
60.503853,38.579655,23.799938,26.548662,42.391315,61.078526,51.037903,69.3489
62.847164,36.12083,30.461803,29.983826,46.3516,47.257668,47.334953,72.403946
67.19959,34.936264,24.066772,31.122889,43.23023,67.62527,49.487045,74.46632
64.07092,35.58924,19.210056,29.937069,47.259075,70.40724,50.365456,75.12357
68.18593,41.75023,23.861233,29.98629,41.6587,57.78266,48.522663,65.558464
66.93802,40.770668,22.447887,30.181923,44.695763,60.208687,51.833992,71.89705
62.72371,35.245865,25.111729,29.438717,50.28446,52.205536,50.527084,72.14196
63.702286,37.46759,28.828865,33.190014,44.987103,60.332626,51.715332,70.972206
63.52643,39.379433,29.723183,26.920727,48.227882,55.84313,52.86924,69.98942
62.26963,41.671898,26.188774,36.41916,47.164474,64.37068,46.4497,63.529095
63.84272,39.568108,24.405323,34.669533,51.271004,60.47309,52.9382,74.89008
55.06012,39.917397,26.31543,30.549816,39.579887,61.33374,48.186573,68.96969
59.086098,32.441216,20.981087,32.379967,46.969273,56.063057,50.59777,77.96241
49.401176,41.435432,32.289948,34.436363,43.01391,63.088154,48.26474,63.908997
67.057045,38.919052,23.791744,33.653122,49.09722,65.47752,49.785004,75.30179
63.931995,36.913895,25.864935,32.06726,46.73309,66.59973,46.197327,72.8468
65.43327,40.800922,28.161606,34.169525,43.92907,61.684937,51.07968,75.30898
56.571304,34.81265,22.795742,27.219604,40.433456,57.563354,43.773342,74.452705
56.751167,36.53635,28.205288,28.65343,43.433296,55.742947,53.052414,71.47189
69.25169,42.875546,24.52988,30.975407,47.3348,68.017334,48.536514,73.37119
58.77516,40.893517,31.616346,34.45382,42.72328,47.49019,54.54004,72.41031
27.482763,18.65507,-3.2500734,7.1655464,46.685997,31.693035,-7.134334,47.72735
62.646664,42.681847,28.793983,34.74052,45.37391,67.137375,47.083775,72.79291
60.370342,35.86428,22.35731,39.338272,36.589664,68.31477,49.67827,70.47897
60.17831,41.82354,28.245647,32.53914,42.526035,62.8077,48.038784,68.75614
64.35504,41.09687,24.399017,30.158392,46.801086,58.18024,51.226143,76.17749
64.57625,34.776978,28.207424,32.649647,42.592213,57.009556,47.63987,74.606804
65.01565,41.69954,27.218029,33.60485,46.491264,58.629925,46.490993,74.33686
61.545784,35.261417,32.99674,35.08312,44.891953,59.78706,45.031235,74.347046
60.22935,39.194454,29.28697,36.107872,48.42523,65.07164,51.54574,69.899635
60.42183,36.190987,23.141022,28.698288,41.80979,56.572678,48.873093,77.68498
60.22935,39.194454,29.28697,36.107872,48.42523,65.07164,51.54574,69.899635
60.963455,37.746586,28.074068,33.974606,46.1057,56.866585,52.34337,75.256744
61.044983,41.57431,26.945717,29.054794,45.349113,63.629642,48.106873,65.48704
62.757027,37.328842,30.677307,35.290115,47.224365,65.08749,49.330025,72.17074
57.335854,38.010506,26.037155,34.542656,43.61605,69.565315,48.011604,77.40007
65.24451,34.687202,22.095478,32.72976,48.748867,56.50525,50.969246,76.81029
60.603592,38.433876,30.90575,32.561596,48.023724,63.7238,53.41844,72.49998
63.151016,37.039528,25.604355,32.97361,47.115005,51.14637,49.73886,72.13093
65.236275,37.421345,16.829834,29.101376,41.804806,62.53711,48.87198,74.60453
55.981773,38.979362,26.373798,34.076324,40.220722,58.98053,43.632996,66.70317
66.00223,32.275303,25.212234,26.182074,39.664665,55.41358,43.368958,71.150604
64.78226,37.348244,23.077831,29.241318,43.867416,46.335995,47.13761,79.42366
65.52133,39.411606,25.506279,26.784431,44.487453,54.577045,47.28371,69.82613
62.511147,37.207756,29.72047,35.084568,44.873085,58.018856,47.51785,68.51519
64.052826,33.447083,23.790493,33.665718,44.180286,49.345768,46.168,76.938614
64.09116,39.079582,25.675674,32.194458,43.009193,65.38739,49.517105,74.8969
66.27478,40.983395,30.433971,32.337894,34.85243,48.185997,42.90714,78.56596
62.3068,37.241863,27.577942,31.362457,43.820816,63.692997,49.6606,71.35061
63.76467,37.270683,22.960217,31.53466,43.648746,62.50599,50.370102,73.145096
62.521706,39.475414,24.304878,33.170486,45.14386,52.93911,47.969154,73.08796
63.50147,33.94391,24.338783,33.994957,49.286743,52.426094,48.1559,72.32261
61.372387,39.994,27.457817,33.926334,45.814323,67.3869,46.675842,70.626495
64.84312,34.429794,23.246254,27.453888,46.25257,63.61728,47.644524,72.174484
54.61743,34.024868,26.625671,34.75634,50.95762,58.33567,50.512764,73.9069
65.854225,33.134823,25.635551,32.26304,47.109715,60.512707,48.106876,75.71684
63.418068,32.92067,28.95184,35.701622,47.198895,62.518112,50.6007,76.252556
38.195602,19.547375,-10.879904,6.5527167,23.763512,12.65066,3.4466443,29.82124
61.197975,40.945625,24.64648,24.933819,42.71748,63.14739,48.746555,75.41802
63.804348,43.856174,22.834377,32.00728,48.51967,69.71075,48.863724,71.14287
67.33763,34.12071,25.114723,32.642693,49.754883,60.179573,49.47326,79.97679
65.828674,38.71325,26.451927,33.779724,45.15627,65.00241,49.097244,75.60824
60.96019,29.164387,18.250458,22.05537,49.40529,62.504997,43.440186,72.33603
61.27865,38.91132,24.588196,29.976969,49.419262,59.911858,54.09541,71.70073
63.777794,38.56226,21.883522,27.249817,40.20254,52.697464,45.342655,78.278854
58.31963,37.223103,23.063969,34.805832,45.5135,47.884132,49.8981,79.34487
65.14981,34.743347,22.343336,34.018093,42.529594,67.61941,49.559265,73.396576
65.590866,39.879597,28.750267,33.105255,47.374146,65.67503,51.75531,72.09419
65.40676,31.86723,23.085018,28.398224,47.806854,58.218285,51.626427,70.016594
62.414764,38.60294,23.8956,33.864357,45.701653,62.611412,45.39422,70.124626
66.20419,37.778687,23.420635,30.380196,37.733597,59.997475,42.85619,69.26249
59.141533,35.960552,24.736362,40.832214,45.592743,58.173992,53.200096,65.63402
58.47044,37.138107,20.092741,31.219543,46.874695,59.567688,48.89099,66.75091
65.79491,37.595554,22.99565,34.93864,44.50468,59.831604,49.201675,77.55818
65.42737,38.725563,26.36668,32.345882,49.994087,61.523003,52.20246,66.55258
65.02122,40.096893,25.130722,35.017395,48.323547,68.9229,47.552006,75.25226
60.681458,33.25969,23.072346,29.577526,41.70007,65.91077,48.673958,69.46217
62.1347,38.51342,25.643318,33.55164,49.189213,64.3833,52.34922,75.80792
64.594406,33.836365,28.26369,34.185417,49.035725,60.76601,57.200844,66.031334
68.680115,41.036484,21.864914,27.020573,45.738777,57.51115,44.12931,73.80126
66.75505,36.22692,31.107174,31.34834,44.628742,69.94577,47.13673,67.84668
62.849888,35.91595,26.652458,33.653736,45.303566,62.511967,49.37287,67.145706
66.57498,37.231102,25.859234,32.92184,47.389698,61.614338,48.815086,77.35707
67.67479,33.5584,24.605124,32.260616,46.66868,58.700203,52.20147,73.1514
64.450455,32.032963,20.599497,35.228237,46.00156,61.009308,47.538437,77.3385
58.612267,36.382416,26.550251,36.53529,48.684692,62.715786,43.326958,70.33887
63.105755,34.731323,24.1977,32.961517,43.728844,62.973553,51.493874,78.5711
65.44046,44.11744,25.8202,36.33498,44.752926,63.756966,47.670135,69.76486
66.710884,35.69233,25.85672,31.190945,48.67565,58.756382,47.9267,75.4813
59.96829,37.72723,23.876995,33.158478,44.649426,62.052376,50.526566,67.58266
66.79378,37.615,29.318943,33.150482,45.021713,66.14194,48.741016,76.955864
63.052574,32.526802,21.92351,28.376684,43.339317,48.126396,50.722366,76.51902
62.70695,36.35817,27.069094,28.098068,44.08721,58.71301,51.898712,72.779625
63.538734,34.138195,27.882847,27.647766,51.626892,60.81214,51.458878,67.2432
60.5988,39.749336,27.02594,27.98714,44.802605,69.70604,51.21585,75.83313
65.74399,25.35847,28.877666,37.57112,54.214424,56.085876,61.45658,81.726074
58.65442,31.698826,20.396202,32.567535,44.42211,61.706646,47.866943,72.29414
64.23037,38.23413,26.337608,27.467567,50.12181,60.73758,55.866703,67.41496
65.29755,38.775852,28.194023,34.45279,45.97026,58.733887,55.895233,73.10602
61.905933,36.516415,25.05373,34.07774,46.616196,63.488213,50.86683,77.39404
65.39758,34.632393,23.98642,35.497974,45.027073,62.63697,47.66455,71.67743
65.30565,39.481754,24.296165,26.951254,45.28169,55.528076,50.92096,74.24063
64.55347,33.792374,22.454378,34.189793,44.209053,60.952286,50.579987,75.956635
56.929825,35.73008,26.21598,30.422646,43.39099,58.16534,45.184116,76.878365
65.95035,36.10794,24.415813,33.778343,45.759018,57.360077,50.017445,76.10175
66.84072,32.55505,21.702103,33.0624,37.09446,60.13395,46.784416,70.02609
63.39115,41.70679,27.641207,33.08204,45.34779,66.785774,46.350372,72.49979
62.349503,36.002533,28.259087,33.810303,47.261383,62.947872,50.9806,72.2321
61.114426,42.972504,25.99344,33.527386,49.31904,63.44114,50.96981,72.829094
67.66435,39.517513,25.034256,26.161556,44.019142,61.70708,42.563652,72.54034
68.27661,33.652344,32.54605,40.824097,53.9446,64.973816,46.319305,66.986694
66.01428,33.744473,27.575855,32.472046,45.854404,56.946224,53.546825,79.12905
60.80927,26.892082,17.859554,27.902166,41.994324,61.112984,39.55194,74.725815
61.933216,41.09483,31.340252,30.686695,41.9031,64.994225,46.769714,69.82199
62.05983,37.09659,24.177227,27.87144,41.939705,60.78669,47.00032,67.86693
61.74288,35.386627,25.932678,28.105047,47.62393,68.83858,48.502808,75.694466
63.531773,38.443085,25.529549,29.265644,46.427345,64.16838,48.779034,71.59034
61.087223,32.837563,27.699448,30.265575,43.74266,64.82069,48.43212,76.989136
64.14891,37.84986,23.870876,28.235634,41.71894,63.625683,46.914356,75.89531
62.915737,35.58129,26.130669,29.82086,48.5298,55.005627,48.202545,75.54162
64.06455,33.257668,24.39804,31.485874,47.803963,54.22335,52.726067,70.36983
57.98577,37.366882,24.947357,30.06607,49.923374,48.40091,56.032013,79.46268
64.66101,35.909153,21.418068,28.39664,42.87598,67.88098,45.899513,67.75914
68.54367,37.78917,24.227787,30.696472,49.210182,69.91907,51.883244,74.38034
65.9484,38.969578,22.94075,25.485115,37.35446,62.230854,42.197533,70.36943
60.485687,41.397163,32.015015,35.902077,48.672592,64.45062,51.03322,71.26526
67.012405,41.012985,26.78371,27.83527,53.78285,62.332947,52.869522,76.05328
58.960144,32.47571,26.0299,33.540836,44.794548,59.053356,51.27222,69.14874
62.822647,38.369614,25.983395,34.45634,44.408363,60.05896,46.722076,79.78717
62.809147,34.695015,22.370277,29.449844,48.007896,57.904655,46.75833,70.343895
64.05539,35.25251,25.514496,33.121002,40.692966,60.702408,48.920868,76.19047
63.339924,38.563736,24.410965,33.72825,45.521034,52.797512,49.636677,74.31269
62.20648,41.13715,31.040432,30.462353,49.61534,61.127987,52.713776,71.71088
65.7647,37.86108,26.895752,34.240913,44.35064,64.95472,49.757755,74.76088
62.471317,39.806984,24.592316,35.25622,43.33149,58.08252,45.25254,75.11967
59.740116,36.197582,24.09095,28.16774,51.979828,66.568665,47.045166,76.375916
66.34149,36.823067,25.696999,31.62793,48.071377,58.570496,48.78034,71.104004
65.67825,33.618706,18.872643,23.660212,44.181824,64.428505,48.295677,75.41717
65.867386,37.495544,26.189201,30.417912,47.645103,56.948685,47.522247,77.2551
62.35199,36.197533,25.010073,30.503803,47.19449,55.339203,53.847256,74.154724
64.10136,40.521877,25.412964,28.866882,45.926952,65.90117,47.27929,73.46327
65.38094,32.33008,22.67535,36.235687,51.322643,61.477238,55.550182,64.59937
63.913017,39.186714,29.660023,35.277367,48.28675,62.236576,53.330574,73.43203
58.770733,36.577538,25.439777,28.39175,44.341667,62.822216,53.086224,72.45683
69.57454,36.695015,24.45761,34.39934,44.702602,63.75865,49.100853,79.31924
65.662025,36.984978,22.104935,29.2244,40.514915,59.01861,50.77871,70.82388
65.04453,40.043045,21.993206,33.469776,46.4716,63.714237,50.47841,82.089676
65.7851,37.825752,26.162687,35.54322,42.543602,60.41099,52.611565,63.668755
61.56808,38.919415,26.434954,31.388023,44.720413,51.812244,48.6586,77.91809
67.16345,36.731976,27.655537,28.824917,44.26863,59.159237,48.596893,68.20698
63.975735,38.41391,26.678059,35.841953,48.810802,57.540802,51.39038,73.799866
58.855453,40.28806,34.037,32.834,41.37404,72.13312,49.31782,73.369125
64.564255,36.997932,23.115376,25.416716,40.454903,58.85005,50.69639,73.30514
65.55828,36.37294,27.32623,29.492332,46.36791,64.29497,47.251236,72.62106
61.598595,40.410793,29.898499,34.15026,47.221268,69.29804,47.193142,72.52998
61.215122,41.005272,27.92804,32.791862,47.884766,64.92984,48.279236,69.663414
64.23094,43.41549,25.326763,26.959702,38.714798,63.26993,47.209816,71.40647
65.15975,35.61802,24.610088,30.977755,43.097733,62.82058,47.907246,71.12993
63.785397,33.42977,28.790205,37.39244,43.22043,60.03456,49.888306,75.54016
70.229004,31.989538,30.442253,33.664852,46.646023,57.149475,51.04355,71.745514
69.116196,35.221382,24.866234,24.008034,47.860985,63.77227,47.0057,72.019104
57.443012,39.499886,30.485271,34.600975,42.027504,62.727654,49.99561,72.57087
64.942215,37.563854,22.054058,32.06856,42.337723,57.324684,49.20228,76.775566
65.1278,37.632523,26.200535,34.641727,46.950176,50.795113,50.2807,77.713974
63.23237,36.289257,27.423584,29.920807,46.24318,56.293144,48.732273,74.79603
63.740833,41.98313,31.704971,33.20488,48.107063,68.80983,49.099525,80.81203
56.792572,38.71991,22.111341,33.771416,42.6454,65.92213,50.831463,64.854324
63.49586,44.297928,29.055126,33.86879,44.89748,70.31535,46.58084,68.111534
63.127785,34.015587,21.825336,33.731213,47.058624,58.455276,50.669136,75.48756
59.47634,41.164818,28.020348,33.983257,42.51682,67.60358,47.788895,71.47933
53.974617,39.743095,23.91079,34.630745,41.980507,61.832336,49.720448,70.70748
63.5438,35.74035,30.058691,29.61871,43.002144,61.347855,49.26095,64.589584
61.154457,35.095474,27.56469,29.432526,45.48931,50.65883,48.658485,72.41072
61.102478,37.869827,29.403519,33.271545,45.237587,61.167812,51.716194,68.80249
64.8887,36.595074,21.476574,30.851091,46.519836,59.36078,48.45457,73.616714
62.45326,31.936947,26.136974,34.647438,48.2614,53.95582,52.436684,79.83887
66.773186,38.380627,22.715546,30.446201,47.54684,63.559937,47.376717,74.50221
65.62717,37.951706,24.101116,36.377636,43.09716,67.26812,55.84011,72.27086
65.67899,33.763298,24.746265,34.209877,51.074577,64.968796,46.777115,82.38132
61.070034,34.683098,27.253069,32.99723,39.863174,44.44207,49.546364,71.27298
56.710243,42.27104,24.329071,33.37095,43.58636,61.113396,50.467445,66.46879
65.416565,37.44045,24.673462,30.205135,49.707344,55.04815,51.33162,65.89796
61.413902,37.229755,29.105751,37.19456,41.10411,61.11612,46.371838,62.64913
63.040253,35.82763,23.660835,30.603249,44.591774,63.37092,47.731544,70.00484
60.999107,38.65296,25.572594,36.091675,47.588974,61.450775,50.60849,73.14177
56.923332,41.126644,26.240646,32.481686,45.66588,62.52712,48.432003,72.34794
64.72858,38.261078,29.2651,33.997646,46.327503,67.47588,48.657967,76.763275
67.55331,31.365366,22.082663,33.325783,51.390785,61.328705,50.71414,75.51987
61.842487,32.917076,23.100834,31.521267,45.318233,65.29361,46.852554,68.68383
61.08483,39.460365,23.955639,36.566948,42.464348,62.512604,50.27189,71.21361
63.486202,39.678085,27.693565,34.783726,43.996655,63.358624,49.577812,70.65538
62.748928,36.146202,27.073296,32.160194,47.182827,54.54973,51.48401,69.9885
65.95385,33.830013,26.378944,26.666111,45.08035,55.006943,47.846687,78.03812
